mls_id,year,first.yr,entry.age,position,hgflag,draftflag,mls2flag,pick,V1,age,starter.yr,duration,event
brandon-manzonelli,2009,2008,18,Midfielder,0,0,0,-1,out-of-league,19,,2,0
brandon-manzonelli,2010,2008,18,Midfielder,0,0,0,-1,out-of-league,20,,3,0
brandon-manzonelli,2011,2008,18,Midfielder,0,0,0,-1,out-of-league,21,,4,0
brandon-manzonelli,2012,2008,18,Midfielder,0,0,0,-1,out-of-league,22,,5,0
brandon-manzonelli,2013,2008,18,Midfielder,0,0,0,-1,out-of-league,23,,6,0
brandon-manzonelli,2014,2008,18,Midfielder,0,0,0,-1,out-of-league,24,,7,0
brandon-manzonelli,2015,2008,18,Midfielder,0,0,0,-1,out-of-league,25,,8,0
brandon-manzonelli,2016,2008,18,Midfielder,0,0,0,-1,out-of-league,26,,9,0
brandon-tyler,2008,2008,19,Midfielder,0,0,0,-1,New England Revolution,19,,1,0
brandon-tyler,2009,2008,19,Midfielder,0,0,0,-1,out-of-league,20,,2,0
brandon-tyler,2010,2008,19,Midfielder,0,0,0,-1,out-of-league,21,,3,0
brandon-tyler,2011,2008,19,Midfielder,0,0,0,-1,out-of-league,22,,4,0
brandon-tyler,2012,2008,19,Midfielder,0,0,0,-1,out-of-league,23,,5,0
brandon-tyler,2013,2008,19,Midfielder,0,0,0,-1,out-of-league,24,,6,0
brandon-tyler,2014,2008,19,Midfielder,0,0,0,-1,out-of-league,25,,7,0
brandon-tyler,2015,2008,19,Midfielder,0,0,0,-1,out-of-league,26,,8,0
brandon-tyler,2016,2008,19,Midfielder,0,0,0,-1,out-of-league,27,,9,0
brandon-vincent,2016,2016,21,Defender,0,1,0,4,Chicago Fire,21,2016,1,1
brek-shea,2008,2008,18,Midfielder,0,1,0,2,FC Dallas,18,2010,1,0
brek-shea,2009,2008,18,Midfielder,0,1,0,2,FC Dallas,19,2010,2,0
brek-shea,2010,2008,18,Midfielder,0,1,0,2,FC Dallas,20,2010,3,1
brendan-ruiz,2013,2013,19,Defender,0,0,0,-1,Sporting Kansas City,19,,1,0
brendan-ruiz,2014,2013,19,Defender,0,0,0,-1,out-of-league,20,,2,0
brendan-ruiz,2015,2013,19,Defender,0,0,0,-1,out-of-league,21,,3,0
brendan-ruiz,2016,2013,19,Defender,0,0,0,-1,out-of-league,22,,4,0
brennan-tennelle,2008,2008,21,Midfielder,0,1,0,37,Real Salt Lake,21,,1,0
brennan-tennelle,2009,2008,21,Midfielder,0,1,0,37,out-of-league,22,,2,0
brennan-tennelle,2010,2008,21,Midfielder,0,1,0,37,out-of-league,23,,3,0
brennan-tennelle,2011,2008,21,Midfielder,0,1,0,37,out-of-league,24,,4,0
brennan-tennelle,2012,2008,21,Midfielder,0,1,0,37,out-of-league,25,,5,0
brennan-tennelle,2013,2008,21,Midfielder,0,1,0,37,out-of-league,26,,6,0
brennan-tennelle,2014,2008,21,Midfielder,0,1,0,37,out-of-league,27,,7,0
brennan-tennelle,2015,2008,21,Midfielder,0,1,0,37,out-of-league,28,,8,0
brennan-tennelle,2016,2008,21,Midfielder,0,1,0,37,out-of-league,29,,9,0
brent-richards,2012,2012,21,Forward,1,0,0,-1,Portland Timbers,21,,1,0
brent-richards,2013,2012,21,Forward,1,0,0,-1,Portland Timbers,22,,2,0
brent-richards,2014,2012,21,Forward,1,0,0,-1,out-of-league,23,,3,0
brent-richards,2015,2012,21,Forward,1,0,0,-1,out-of-league,24,,4,0
brent-richards,2016,2012,21,Forward,1,0,0,-1,out-of-league,25,,5,0
brian-brown,2014,2014,21,Forward,0,0,0,-1,Philadelphia Union,21,,1,0
brian-brown,2015,2014,21,Forward,0,0,0,-1,out-of-league,22,,2,0
brian-brown,2016,2014,21,Forward,0,0,0,-1,out-of-league,23,,3,0
brian-grazier,2008,2008,21,Midfielder,0,1,0,47,Colorado Rapids,21,,1,0
brian-grazier,2009,2008,21,Midfielder,0,1,0,47,out-of-league,22,,2,0
brian-grazier,2010,2008,21,Midfielder,0,1,0,47,out-of-league,23,,3,0
brian-grazier,2011,2008,21,Midfielder,0,1,0,47,out-of-league,24,,4,0
brian-grazier,2012,2008,21,Midfielder,0,1,0,47,out-of-league,25,,5,0
brian-grazier,2013,2008,21,Midfielder,0,1,0,47,out-of-league,26,,6,0
brian-grazier,2014,2008,21,Midfielder,0,1,0,47,out-of-league,27,,7,0
brian-grazier,2015,2008,21,Midfielder,0,1,0,47,out-of-league,28,,8,0
brian-grazier,2016,2008,21,Midfielder,0,1,0,47,out-of-league,29,,9,0
brian-ownby,2012,2012,21,Midfielder,0,0,0,-1,Houston Dynamo,21,,1,0
brian-ownby,2013,2012,21,Midfielder,0,0,0,-1,Houston Dynamo,22,,2,0
brian-ownby,2014,2012,21,Midfielder,0,0,0,-1,Houston Dynamo,23,,3,0
brian-ownby,2015,2012,21,Midfielder,0,0,0,-1,out-of-league,24,,4,0
brian-ownby,2016,2012,21,Midfielder,0,0,0,-1,out-of-league,25,,5,0
bryan-arguez,2007,2007,18,Midfielder,0,1,0,11,D.C. United,18,,1,0
bryan-arguez,2008,2007,18,Midfielder,0,1,0,11,out-of-league,19,,2,0
bryan-arguez,2009,2007,18,Midfielder,0,1,0,11,out-of-league,20,,3,0
bryan-arguez,2010,2007,18,Midfielder,0,1,0,11,out-of-league,21,,4,0
bryan-arguez,2011,2007,18,Midfielder,0,1,0,11,out-of-league,22,,5,0
bryan-arguez,2012,2007,18,Midfielder,0,1,0,11,Montreal Impact,23,,6,0
bryan-arguez,2013,2007,18,Midfielder,0,1,0,11,out-of-league,24,,7,0
bryan-arguez,2014,2007,18,Midfielder,0,1,0,11,out-of-league,25,,8,0
bryan-arguez,2015,2007,18,Midfielder,0,1,0,11,out-of-league,26,,9,0
bryan-arguez,2016,2007,18,Midfielder,0,1,0,11,out-of-league,27,,10,0
bryan-de-la-fuente,2010,2010,17,Forward,1,0,0,-1,Chivas USA,17,,1,0
bryan-de-la-fuente,2011,2010,17,Forward,1,0,0,-1,Chivas USA,18,,2,0
bryan-de-la-fuente,2012,2010,17,Forward,1,0,0,-1,out-of-league,19,,3,0
bryan-de-la-fuente,2013,2010,17,Forward,1,0,0,-1,Chivas USA,20,,4,0
bryan-de-la-fuente,2014,2010,17,Forward,1,0,0,-1,out-of-league,21,,5,0
bryan-de-la-fuente,2015,2010,17,Forward,1,0,0,-1,out-of-league,22,,6,0
bryan-de-la-fuente,2016,2010,17,Forward,1,0,0,-1,out-of-league,23,,7,0
bryan-gallego,2014,2014,20,Defender,1,0,0,-1,Portland Timbers,20,,1,0
bryan-gallego,2015,2014,20,Defender,1,0,0,-1,out-of-league,21,,2,0
bryan-gallego,2016,2014,20,Defender,1,0,0,-1,out-of-league,22,,3,0
bryan-leyva,2010,2010,18,Midfielder,1,0,0,-1,FC Dallas,18,,1,0
bryan-leyva,2011,2010,18,Midfielder,1,0,0,-1,FC Dallas,19,,2,0
bryan-leyva,2012,2010,18,Midfielder,1,0,0,-1,FC Dallas,20,,3,0
bryan-leyva,2013,2010,18,Midfielder,1,0,0,-1,out-of-league,21,,4,0
bryan-leyva,2014,2010,18,Midfielder,1,0,0,-1,out-of-league,22,,5,0
bryan-leyva,2015,2010,18,Midfielder,1,0,0,-1,out-of-league,23,,6,0
bryan-leyva,2016,2010,18,Midfielder,1,0,0,-1,out-of-league,24,,7,0
bryan-rochez,2015,2015,20,Forward,0,0,0,-1,Orlando City SC,20,,1,0
bryan-rochez,2016,2015,20,Forward,0,0,0,-1,Orlando City SC,21,,2,0
bryan-salazar,2013,2013,18,Forward,1,0,0,-1,Houston Dynamo,18,,1,0
bryan-salazar,2014,2013,18,Forward,1,0,0,-1,Houston Dynamo,19,,2,0
bryan-salazar,2015,2013,18,Forward,1,0,0,-1,out-of-league,20,,3,0
bryan-salazar,2016,2013,18,Forward,1,0,0,-1,out-of-league,21,,4,0
bryce-alderson,2012,2012,18,Midfielder,1,0,0,-1,Vancouver Whitecaps FC,18,,1,0
bryce-alderson,2013,2012,18,Midfielder,1,0,0,-1,Vancouver Whitecaps FC,19,,2,0
bryce-alderson,2014,2012,18,Midfielder,1,0,0,-1,Vancouver Whitecaps FC,20,,3,0
bryce-alderson,2015,2012,18,Midfielder,1,0,0,-1,out-of-league,21,,4,0
bryce-alderson,2016,2012,18,Midfielder,1,0,0,-1,out-of-league,22,,5,0
caleb-calvert,2013,2013,16,Forward,1,0,0,-1,Chivas USA,16,,1,0
caleb-calvert,2014,2013,16,Forward,1,0,0,-1,Chivas USA,17,,2,0
caleb-calvert,2015,2013,16,Forward,1,0,0,-1,Colorado Rapids,18,,3,0
caleb-calvert,2016,2013,16,Forward,1,0,0,-1,Colorado Rapids,19,,4,0
caleb-clarke,2012,2012,18,Forward,1,0,0,-1,Vancouver Whitecaps FC,18,,1,0
caleb-clarke,2013,2012,18,Forward,1,0,0,-1,Vancouver Whitecaps FC,19,,2,0
caleb-clarke,2014,2012,18,Forward,1,0,0,-1,Vancouver Whitecaps FC,20,,3,0
caleb-clarke,2015,2012,18,Forward,1,0,0,-1,Vancouver Whitecaps FC,21,,4,0
caleb-clarke,2016,2012,18,Forward,1,0,0,-1,out-of-league,22,,5,0
cameron-porter,2015,2015,21,Forward,0,1,1,45,Montreal Impact,21,,1,0
cameron-porter,2016,2015,21,Forward,0,1,1,45,out-of-league,22,,2,0
carlos-gruezo,2016,2016,20,Midfielder,0,0,0,-1,FC Dallas,20,2016,1,1
carlos-rivas,2015,2015,20,Midfielder,0,0,0,-1,Orlando City SC,20,,1,0
carlos-rivas,2016,2015,20,Midfielder,0,0,0,-1,Orlando City SC,21,,2,0
carlos-rodriguez,2012,2012,21,Defender,0,0,0,-1,FC Dallas,21,,1,0
carlos-rodriguez,2013,2012,21,Defender,0,0,0,-1,out-of-league,22,,2,0
carlos-rodriguez,2014,2012,21,Defender,0,0,0,-1,out-of-league,23,,3,0
carlos-rodriguez,2015,2012,21,Defender,0,0,0,-1,out-of-league,24,,4,0
carlos-rodriguez,2016,2012,21,Defender,0,0,0,-1,out-of-league,25,,5,0
carlos-salcedo,2013,2013,19,Defender,0,0,0,-1,Real Salt Lake,19,,1,0
carlos-salcedo,2014,2013,19,Defender,0,0,0,-1,Real Salt Lake,20,,2,0
carlos-salcedo,2015,2013,19,Defender,0,0,0,-1,out-of-league,21,,3,0
carlos-salcedo,2016,2013,19,Defender,0,0,0,-1,out-of-league,22,,4,0
cesar-diaz-pizarro,2012,2012,21,Forward,0,0,0,-1,San Jose Earthquakes,21,,1,0
cesar-diaz-pizarro,2013,2012,21,Forward,0,0,0,-1,out-of-league,22,,2,0
cesar-diaz-pizarro,2014,2012,21,Forward,0,0,0,-1,out-of-league,23,,3,0
cesar-diaz-pizarro,2015,2012,21,Forward,0,0,0,-1,out-of-league,24,,4,0
cesar-diaz-pizarro,2016,2012,21,Forward,0,0,0,-1,out-of-league,25,,5,0
cesar-zamora,2009,2009,17,Midfielder,1,0,0,-1,Chivas USA,17,,1,0
cesar-zamora,2010,2009,17,Midfielder,1,0,0,-1,Chivas USA,18,,2,0
cesar-zamora,2011,2009,17,Midfielder,1,0,0,-1,out-of-league,19,,3,0
cesar-zamora,2012,2009,17,Midfielder,1,0,0,-1,out-of-league,20,,4,0
cesar-zamora,2013,2009,17,Midfielder,1,0,0,-1,out-of-league,21,,5,0
cesar-zamora,2014,2009,17,Midfielder,1,0,0,-1,out-of-league,22,,6,0
cesar-zamora,2015,2009,17,Midfielder,1,0,0,-1,out-of-league,23,,7,0
cesar-zamora,2016,2009,17,Midfielder,1,0,0,-1,out-of-league,24,,8,0
chance-myers,2008,2008,20,Defender,0,1,0,1,Sporting Kansas City,20,2011,1,0
chance-myers,2009,2008,20,Defender,0,1,0,1,Sporting Kansas City,21,2011,2,0
chance-myers,2010,2008,20,Defender,0,1,0,1,Sporting Kansas City,22,2011,3,0
chance-myers,2011,2008,20,Defender,0,1,0,1,Sporting Kansas City,23,2011,4,1
chandler-hoffman,2012,2012,21,Forward,0,1,0,13,Philadelphia Union,21,,1,0
chandler-hoffman,2013,2012,21,Forward,0,1,0,13,LA Galaxy,22,,2,0
chandler-hoffman,2014,2012,21,Forward,0,1,0,13,LA Galaxy,23,,3,0
chandler-hoffman,2015,2012,21,Forward,0,1,0,13,Houston Dynamo,24,,4,0
chandler-hoffman,2016,2012,21,Forward,0,1,0,13,out-of-league,25,,5,0
charles-eloundou,2014,2014,19,Forward,0,0,0,-1,Colorado Rapids,19,,1,0
charles-eloundou,2015,2014,19,Forward,0,0,0,-1,Colorado Rapids,20,,2,0
charles-eloundou,2016,2014,19,Forward,0,0,0,-1,out-of-league,21,,3,0
charles-renken,2012,2012,18,Midfielder,0,0,0,-1,Portland Timbers,18,,1,0
charles-renken,2013,2012,18,Midfielder,0,0,0,-1,out-of-league,19,,2,0
charles-renken,2014,2012,18,Midfielder,0,0,0,-1,out-of-league,20,,3,0
charles-renken,2015,2012,18,Midfielder,0,0,0,-1,out-of-league,21,,4,0
charles-renken,2016,2012,18,Midfielder,0,0,0,-1,out-of-league,22,,5,0
chase-wileman,2007,2007,20,Midfielder,0,0,0,-1,FC Dallas,20,,1,0
chase-wileman,2008,2007,20,Midfielder,0,0,0,-1,FC Dallas,21,,2,0
chase-wileman,2009,2007,20,Midfielder,0,0,0,-1,out-of-league,22,,3,0
chase-wileman,2010,2007,20,Midfielder,0,0,0,-1,out-of-league,23,,4,0
chase-wileman,2011,2007,20,Midfielder,0,0,0,-1,out-of-league,24,,5,0
chase-wileman,2012,2007,20,Midfielder,0,0,0,-1,out-of-league,25,,6,0
chase-wileman,2013,2007,20,Midfielder,0,0,0,-1,out-of-league,26,,7,0
chase-wileman,2014,2007,20,Midfielder,0,0,0,-1,out-of-league,27,,8,0
chase-wileman,2015,2007,20,Midfielder,0,0,0,-1,out-of-league,28,,9,0
chase-wileman,2016,2007,20,Midfielder,0,0,0,-1,out-of-league,29,,10,0
chris-agorsor,2011,2011,20,Forward,0,0,0,-1,Real Salt Lake,20,,1,0
chris-agorsor,2012,2011,20,Forward,0,0,0,-1,out-of-league,21,,2,0
chris-agorsor,2013,2011,20,Forward,0,0,0,-1,out-of-league,22,,3,0
chris-agorsor,2014,2011,20,Forward,0,0,0,-1,out-of-league,23,,4,0
chris-agorsor,2015,2011,20,Forward,0,0,0,-1,out-of-league,24,,5,0
chris-agorsor,2016,2011,20,Forward,0,0,0,-1,out-of-league,25,,6,0
chris-durkin,2016,2016,16,Midfielder,1,0,0,-1,D.C. United,16,,1,0
chris-klute,2012,2012,21,Defender,0,0,0,-1,Colorado Rapids,21,2013,1,0
chris-klute,2013,2012,21,Defender,0,0,0,-1,Colorado Rapids,22,2013,2,1
chris-mannella,2014,2014,19,Midfielder,1,0,0,-1,Toronto FC,19,,1,0
chris-mannella,2015,2014,19,Midfielder,1,0,0,-1,Toronto FC,20,,2,0
chris-mannella,2016,2014,19,Midfielder,1,0,0,-1,Toronto FC,21,,3,0
chris-pontius,2009,2009,21,Midfielder,0,1,0,7,D.C. United,21,2009,1,1
chris-taylor,2011,2011,21,Defender,0,1,0,22,Portland Timbers,21,,1,0
chris-taylor,2012,2011,21,Defender,0,1,0,22,Portland Timbers,22,,2,0
chris-taylor,2013,2011,21,Defender,0,1,0,22,out-of-league,23,,3,0
chris-taylor,2014,2011,21,Defender,0,1,0,22,out-of-league,24,,4,0
chris-taylor,2015,2011,21,Defender,0,1,0,22,out-of-league,25,,5,0
chris-taylor,2016,2011,21,Defender,0,1,0,22,out-of-league,26,,6,0
christian-dean,2014,2014,20,Defender,0,1,0,3,Vancouver Whitecaps FC,20,,1,0
christian-dean,2015,2014,20,Defender,0,1,0,3,Vancouver Whitecaps FC,21,,2,0
christian-dean,2016,2014,20,Defender,0,1,0,3,Vancouver Whitecaps FC,22,,3,0
christian-duke,2013,2013,21,Midfielder,0,0,0,-1,Sporting Kansas City,21,,1,0
christian-duke,2014,2013,21,Midfielder,0,0,0,-1,Sporting Kansas City,22,,2,0
christian-duke,2015,2013,21,Midfielder,0,0,0,-1,out-of-league,23,,3,0
christian-duke,2016,2013,21,Midfielder,0,0,0,-1,out-of-league,24,,4,0
christian-lucatero,2016,2016,18,Midfielder,1,0,1,-1,Houston Dynamo,18,,1,0
christiano-francois,2014,2014,20,Forward,0,0,0,-1,D.C. United,20,,1,0
christiano-francois,2015,2014,20,Forward,0,0,0,-1,out-of-league,21,,2,0
christiano-francois,2016,2014,20,Forward,0,0,0,-1,out-of-league,22,,3,0
ciaran-obrien,2008,2008,20,Midfielder,0,1,0,5,Colorado Rapids,20,,1,0
ciaran-obrien,2009,2008,20,Midfielder,0,1,0,5,Colorado Rapids,21,,2,0
ciaran-obrien,2010,2008,20,Midfielder,0,1,0,5,Colorado Rapids,22,,3,0
ciaran-obrien,2011,2008,20,Midfielder,0,1,0,5,out-of-league,23,,4,0
ciaran-obrien,2012,2008,20,Midfielder,0,1,0,5,out-of-league,24,,5,0
ciaran-obrien,2013,2008,20,Midfielder,0,1,0,5,out-of-league,25,,6,0
ciaran-obrien,2014,2008,20,Midfielder,0,1,0,5,out-of-league,26,,7,0
ciaran-obrien,2015,2008,20,Midfielder,0,1,0,5,out-of-league,27,,8,0
ciaran-obrien,2016,2008,20,Midfielder,0,1,0,5,out-of-league,28,,9,0
clifton-wilmes,2007,2007,21,Defender,0,0,0,-1,Colorado Rapids,21,,1,0
clifton-wilmes,2008,2007,21,Defender,0,0,0,-1,out-of-league,22,,2,0
clifton-wilmes,2009,2007,21,Defender,0,0,0,-1,out-of-league,23,,3,0
clifton-wilmes,2010,2007,21,Defender,0,0,0,-1,out-of-league,24,,4,0
clifton-wilmes,2011,2007,21,Defender,0,0,0,-1,out-of-league,25,,5,0
clifton-wilmes,2012,2007,21,Defender,0,0,0,-1,out-of-league,26,,6,0
clifton-wilmes,2013,2007,21,Defender,0,0,0,-1,out-of-league,27,,7,0
clifton-wilmes,2014,2007,21,Defender,0,0,0,-1,out-of-league,28,,8,0
clifton-wilmes,2015,2007,21,Defender,0,0,0,-1,out-of-league,29,,9,0
clifton-wilmes,2016,2007,21,Defender,0,0,0,-1,out-of-league,30,,10,0
cole-grossman,2011,2011,21,Midfielder,0,1,0,28,Columbus Crew SC,21,,1,0
cole-grossman,2012,2011,21,Midfielder,0,1,0,28,Columbus Crew SC,22,,2,0
cole-grossman,2013,2011,21,Midfielder,0,1,0,28,Real Salt Lake,23,,3,0
cole-grossman,2014,2011,21,Midfielder,0,1,0,28,Real Salt Lake,24,,4,0
cole-grossman,2015,2011,21,Midfielder,0,1,0,28,out-of-league,25,,5,0
cole-grossman,2016,2011,21,Midfielder,0,1,0,28,out-of-league,26,,6,0
colin-bonner,2016,2016,21,Forward,0,1,0,45,FC Dallas,21,,1,0
collen-warner,2010,2010,21,Midfielder,0,1,0,15,Real Salt Lake,21,2012,1,0
collen-warner,2011,2010,21,Midfielder,0,1,0,15,Real Salt Lake,22,2012,2,0
collen-warner,2012,2010,21,Midfielder,0,1,0,15,Montreal Impact,23,2012,3,1
collin-fernandez,2015,2015,18,Midfielder,1,0,0,-1,Chicago Fire,18,,1,0
collin-fernandez,2016,2015,18,Midfielder,1,0,0,-1,Chicago Fire,19,,2,0
collin-martin,2013,2013,18,Midfielder,1,0,0,-1,D.C. United,18,,1,0
collin-martin,2014,2013,18,Midfielder,1,0,0,-1,D.C. United,19,,2,0
collin-martin,2015,2013,18,Midfielder,1,0,0,-1,D.C. United,20,,3,0
collin-martin,2016,2013,18,Midfielder,1,0,0,-1,D.C. United,21,,4,0
conor-donovan,2015,2015,19,Defender,0,1,0,22,Orlando City SC,19,,1,0
conor-donovan,2016,2015,19,Defender,0,1,0,22,Orlando City SC,20,,2,0
conor-doyle,2013,2013,21,Forward,0,0,0,-1,D.C. United,21,,1,0
conor-doyle,2014,2013,21,Forward,0,0,0,-1,D.C. United,22,,2,0
conor-doyle,2015,2013,21,Forward,0,0,0,-1,D.C. United,23,,3,0
conor-doyle,2016,2013,21,Forward,0,0,0,-1,Colorado Rapids,24,,4,0
conor-shanosky,2010,2010,18,Midfielder,1,0,0,-1,D.C. United,18,,1,0
conor-shanosky,2011,2010,18,Midfielder,1,0,0,-1,D.C. United,19,,2,0
conor-shanosky,2012,2010,18,Midfielder,1,0,0,-1,D.C. United,20,,3,0
conor-shanosky,2013,2010,18,Midfielder,1,0,0,-1,D.C. United,21,,4,0
conor-shanosky,2014,2010,18,Midfielder,1,0,0,-1,D.C. United,22,,5,0
conor-shanosky,2015,2010,18,Midfielder,1,0,0,-1,out-of-league,23,,6,0
conor-shanosky,2016,2010,18,Midfielder,1,0,0,-1,out-of-league,24,,7,0
corben-bone,2010,2010,21,Midfielder,0,1,0,13,Chicago Fire,21,,1,0
corben-bone,2011,2010,21,Midfielder,0,1,0,13,Chicago Fire,22,,2,0
corben-bone,2012,2010,21,Midfielder,0,1,0,13,Chicago Fire,23,,3,0
corben-bone,2013,2010,21,Midfielder,0,1,0,13,Chicago Fire,24,,4,0
corben-bone,2014,2010,21,Midfielder,0,1,0,13,Philadelphia Union,25,,5,0
corben-bone,2015,2010,21,Midfielder,0,1,0,13,out-of-league,26,,6,0
corben-bone,2016,2010,21,Midfielder,0,1,0,13,out-of-league,27,,7,0
cordell-cato,2012,2012,19,Midfielder,0,0,0,-1,Seattle Sounders FC,19,2014,1,0
cordell-cato,2013,2012,19,Midfielder,0,0,0,-1,San Jose Earthquakes,20,2014,2,0
cordell-cato,2014,2012,19,Midfielder,0,0,0,-1,San Jose Earthquakes,21,2014,3,1
corey-ashe,2007,2007,20,Defender,0,1,0,26,Houston Dynamo,20,2010,1,0
corey-ashe,2008,2007,20,Defender,0,1,0,26,Houston Dynamo,21,2010,2,0
corey-ashe,2009,2007,20,Defender,0,1,0,26,Houston Dynamo,22,2010,3,0
corey-ashe,2010,2007,20,Defender,0,1,0,26,Houston Dynamo,23,2010,4,1
corey-hertzog,2011,2011,20,Forward,0,1,0,13,New York Red Bulls,20,,1,0
corey-hertzog,2012,2011,20,Forward,0,1,0,13,New York Red Bulls,21,,2,0
corey-hertzog,2013,2011,20,Forward,0,1,0,13,Vancouver Whitecaps FC,22,,3,0
corey-hertzog,2014,2011,20,Forward,0,1,0,13,out-of-league,23,,4,0
corey-hertzog,2015,2011,20,Forward,0,1,0,13,out-of-league,24,,5,0
corey-hertzog,2016,2011,20,Forward,0,1,0,13,out-of-league,25,,6,0
cory-elenio,2008,2008,21,Midfielder,0,0,0,-1,Columbus Crew SC,21,,1,0
cory-elenio,2009,2008,21,Midfielder,0,0,0,-1,Columbus Crew SC,22,,2,0
cory-elenio,2010,2008,21,Midfielder,0,0,0,-1,out-of-league,23,,3,0
cory-elenio,2011,2008,21,Midfielder,0,0,0,-1,out-of-league,24,,4,0
cory-elenio,2012,2008,21,Midfielder,0,0,0,-1,out-of-league,25,,5,0
cory-elenio,2013,2008,21,Midfielder,0,0,0,-1,out-of-league,26,,6,0
cory-elenio,2014,2008,21,Midfielder,0,0,0,-1,out-of-league,27,,7,0
cory-elenio,2015,2008,21,Midfielder,0,0,0,-1,out-of-league,28,,8,0
cory-elenio,2016,2008,21,Midfielder,0,0,0,-1,out-of-league,29,,9,0
coy-craft,2014,2014,16,Forward,1,0,0,-1,FC Dallas,16,,1,0
coy-craft,2015,2014,16,Forward,1,0,0,-1,FC Dallas,17,,2,0
coy-craft,2016,2014,16,Forward,1,0,0,-1,FC Dallas,18,,3,0
cristhian-hernandez,2012,2012,18,Forward,1,0,0,-1,Philadelphia Union,18,,1,0
cristhian-hernandez,2013,2012,18,Forward,1,0,0,-1,Philadelphia Union,19,,2,0
cristhian-hernandez,2014,2012,18,Forward,1,0,0,-1,out-of-league,20,,3,0
cristhian-hernandez,2015,2012,18,Forward,1,0,0,-1,out-of-league,21,,4,0
cristhian-hernandez,2016,2012,18,Forward,1,0,0,-1,out-of-league,22,,5,0
cristian-higuita,2015,2015,21,Midfielder,0,0,0,-1,Orlando City SC,21,2015,1,1
cristian-martinez,2016,2016,19,Midfielder,0,0,0,-1,Columbus Crew SC,19,,1,0
cristian-nazarit,2011,2011,20,Forward,0,0,0,-1,Chicago Fire,20,,1,0
cristian-nazarit,2012,2011,20,Forward,0,0,0,-1,out-of-league,21,,2,0
cristian-nazarit,2013,2011,20,Forward,0,0,0,-1,out-of-league,22,,3,0
cristian-nazarit,2014,2011,20,Forward,0,0,0,-1,out-of-league,23,,4,0
cristian-nazarit,2015,2011,20,Forward,0,0,0,-1,out-of-league,24,,5,0
cristian-nazarit,2016,2011,20,Forward,0,0,0,-1,out-of-league,25,,6,0
cristian-nunez,2007,2007,18,Midfielder,0,0,0,-1,Toronto FC,18,,1,0
cristian-nunez,2008,2007,18,Midfielder,0,0,0,-1,out-of-league,19,,2,0
cristian-nunez,2009,2007,18,Midfielder,0,0,0,-1,out-of-league,20,,3,0
cristian-nunez,2010,2007,18,Midfielder,0,0,0,-1,out-of-league,21,,4,0
cristian-nunez,2011,2007,18,Midfielder,0,0,0,-1,out-of-league,22,,5,0
cristian-nunez,2012,2007,18,Midfielder,0,0,0,-1,out-of-league,23,,6,0
cristian-nunez,2013,2007,18,Midfielder,0,0,0,-1,out-of-league,24,,7,0
cristian-nunez,2014,2007,18,Midfielder,0,0,0,-1,out-of-league,25,,8,0
cristian-nunez,2015,2007,18,Midfielder,0,0,0,-1,out-of-league,26,,9,0
cristian-nunez,2016,2007,18,Midfielder,0,0,0,-1,out-of-league,27,,10,0
cristian-roldan,2015,2015,19,Midfielder,0,1,1,16,Seattle Sounders FC,19,2016,1,0
cristian-roldan,2016,2015,19,Midfielder,0,1,1,16,Seattle Sounders FC,20,2016,2,1
cyle-larin,2015,2015,19,Forward,0,1,0,1,Orlando City SC,19,2015,1,1
damion-lowe,2014,2014,20,Defender,0,1,0,8,Seattle Sounders FC,20,,1,0
damion-lowe,2015,2014,20,Defender,0,1,0,8,Seattle Sounders FC,21,,2,0
damion-lowe,2016,2014,20,Defender,0,1,0,8,out-of-league,22,,3,0
dane-murphy,2008,2008,21,Midfielder,0,0,0,-1,D.C. United,21,,1,0
dane-murphy,2009,2008,21,Midfielder,0,0,0,-1,out-of-league,22,,2,0
dane-murphy,2010,2008,21,Midfielder,0,0,0,-1,out-of-league,23,,3,0
dane-murphy,2011,2008,21,Midfielder,0,0,0,-1,out-of-league,24,,4,0
dane-murphy,2012,2008,21,Midfielder,0,0,0,-1,out-of-league,25,,5,0
dane-murphy,2013,2008,21,Midfielder,0,0,0,-1,out-of-league,26,,6,0
dane-murphy,2014,2008,21,Midfielder,0,0,0,-1,out-of-league,27,,7,0
dane-murphy,2015,2008,21,Midfielder,0,0,0,-1,out-of-league,28,,8,0
dane-murphy,2016,2008,21,Midfielder,0,0,0,-1,out-of-league,29,,9,0
daneil-cyrus,2011,2011,20,Defender,0,0,0,-1,Sporting Kansas City,20,,1,0
daneil-cyrus,2012,2011,20,Defender,0,0,0,-1,out-of-league,21,,2,0
daneil-cyrus,2013,2011,20,Defender,0,0,0,-1,out-of-league,22,,3,0
daneil-cyrus,2014,2011,20,Defender,0,0,0,-1,out-of-league,23,,4,0
daneil-cyrus,2015,2011,20,Defender,0,0,0,-1,Chicago Fire,24,,5,0
daneil-cyrus,2016,2011,20,Defender,0,0,0,-1,out-of-league,25,,6,0
daniel-salloi,2016,2016,19,Forward,1,0,1,-1,Sporting Kansas City,19,,1,0
daniel-steres,2012,2012,21,Defender,0,0,0,-1,Seattle Sounders FC,21,2016,1,0
daniel-steres,2013,2012,21,Defender,0,0,0,-1,out-of-league,22,2016,2,0
daniel-steres,2014,2012,21,Defender,0,0,0,-1,out-of-league,23,2016,3,0
daniel-steres,2015,2012,21,Defender,0,0,0,-1,out-of-league,24,2016,4,0
